"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"MEANSPEEDA";"MEANSPEEDB";"MEANlanes";"SUMMOTweek";"MEANMOTwee";"SUMMOTwerk";"MEANMOTwer";"SUMLVweek";"MEANLVweek";"SUMLVwerk";"MEANLVwerk";"accidents";"AlcoRet";"BasScho";"BicCross";"BikBarr";"BRcross";"BTStops";"ChilDay";"HighUni";"HosHot";"MotJun";"OSMcross";"PrioRigh";"Schools";"SecScho";"SpecScho";"TraffLi"
11;90000;3553,15906364;765,76237282;85681,08;199,702055924;168,029967495;40,09400024414;41,56200103762;2;15530,95487;3106,190974;17453,65841;3490,731682;14805,39205;2961,07841;16533,16208;3306,632416;1;1;1;4;1;39;2;1;1;1;1;7;5;3;1;1;1
12;90000;5536,1645374;3753,33893181;80710,5;473,692388059;330,576398884;40,47799987792;35,2760005951;2;24184,39805;4836,87961;27223,65263;5444,730526;23196,37273;4639,274546;25976,20727;5195,241454;1;1;3;2;1;11;2;1;3;1;1;4;1;3;1;1;1
13;90000;4128,93147544;13812,003737;72059,06;1852,41576045;268,80038404;40,4000015259;31,7399997711;2;8785,67525;4392,837625;9889,4769;4944,73845;8426,7467;4213,37335;9436,98051;4718,490255;1;1;1;5;1;12;2;3;1;1;1;2;1;1;1;1;1
14;90000;2862,93241516;15367,4608358;71769,61;2187,9113274;407,338921773;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;31;3;1;1;1;1;2;2;1;1;1;1
15;90000;11145,5755808;12420,0257503;66434,4;2011,29582258;302,935102646;0;0;0;0;0;0;0;0;0;0;0;2;1;2;4;1;31;3;2;1;1;1;1;4;1;1;1;1
16;90000;9702,87294861;3424,84683079;76872,28;689,399169643;406,103598898;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;21;1;1;2;2;1;12;2;3;1;1;1
17;90000;2481,51856099;7298,04090034;80220,44;900,003801716;304,879808033;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;12;2;1;1;1;1;10;2;3;1;1;1
18;90000;6840,98517047;8861,78717212;74297,23;1399,0015983;81,5719051984;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;3;47;2;2;1;2;1;1;4;1;1;1;1
19;90000;8694,20893726;12307,9286459;68997,86;774,807794195;341,644855704;49,39749908445;49,3674983978;3;30795,08726;7698,771815;34641,83514;8660,458785;28951,79181;7237,9479525;32293,07076;8073,26769;1;2;1;3;3;31;2;1;1;1;1;11;1;3;1;1;1
20;90000;5379,21580302;10242,7127905;74378,07;2077,17752342;734,138314872;40,5575003624;29,6875000000125;5;63126,9993;7890,8749125;70996,43217;8874,55402125;59535,97401;7441,99675125;66425,25332;8303,156665;1;1;1;2;1;17;1;1;1;1;1;2;1;1;1;1;1
21;90000;1405,56915853;7655,35974615;80939,07;556,666284529;369,016655833;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;43;2;1;2;1;1;8;2;1;1;1;1
22;90000;5339,68839224;14172,0154028;70488,3;360,764725941;163,722360916;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;25;2;1;1;1;1;8;1;1;1;1;1
23;90000;6936,00614521;8395,65178019;74668,34;868,081133231;190,699657924;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;12;4;1;1;1;1;1;1;5;2;1;1
24;90000;3507,96946744;24787,2097881;61704,82;2558,98407736;331,081763919;31,420000076275;29,254999637575;2;19150,47498;4787,618745;21556,8964;5389,2241;18368,10466;4592,026165;20569,59085;5142,3977125;1;1;2;4;1;12;2;2;1;2;1;1;1;1;1;1;1
25;90000;4160,38775154;13465,6019295;72374,01;1661,66205846;326,08097627;32,5266666412667;36,7800006866667;2;6069,29875;2023,09958333333;6831,84526;2277,28175333333;5821,34464;1940,44821333333;6519,39946;2173,13315333333;1;1;1;2;1;28;2;2;1;1;1;2;1;2;1;1;1
26;90000;2500,21525536;28624,2223056;58875,56;1215,11067269;212,885119007;34,1299999782143;38,4200003488;5;84683,25905;12097,6084357143;95260,20001;13608,6000014286;79698,20832;11385,4583314286;88912,28345;12701,7547785714;1;1;1;3;4;11;1;1;1;1;1;9;1;1;2;1;1
27;90000;2756,24913841;11010,3800723;76233,37;2045,13813201;829,077736071;31,5542855944143;33,071428435195;5;82818,45927;11831,2084671429;93138,67186;13305,5245514286;77931,06922;11133,0098885714;87267,01045;12466,7157785714;1;1;1;2;2;4;2;1;2;1;1;12;2;3;1;1;1
28;90000;7119,99875582;32064,2338424;50815,77;1162,59174633;491,246676651;37,4533341726;37,9966665903667;4;32730,30367;5455,05061166667;36799,71746;6133,28624333333;30653,46781;5108,91130166667;34324,41461;5720,73576833333;1;1;1;6;1;43;2;1;1;1;2;1;1;2;1;1;2
29;90000;6342,45450807;6054,60421008;77602,94;827,322157897;427,728439171;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;5;60;1;2;2;2;1;1;1;1;2;1;1
30;90000;975,242613819;17477,3247484;71547,43;1199,87557103;204,486865757;0;0;0;0;0;0;0;0;0;0;0;1;2;1;5;2;57;2;1;1;1;1;7;1;5;1;3;2
31;90000;462,775754537;20154,5249821;69382,7;2032,51417148;164,647731549;26,61750030515;29,075000286075;2;12606,92728;3151,73182;14191,19074;3547,797685;12091,88588;3022,97147;13541,7435;3385,435875;1;1;2;2;1;37;8;1;3;1;1;1;1;1;2;1;1
32;90000;6382,62079564;11284,6749715;72332,7;927,415476704;338,972541554;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;55;2;1;3;2;1;5;1;2;1;1;1
33;90000;7937,66929733;15978,6904389;66083,64;785,16544389;79,8495266104;47,625;44,7749996185;3;12154,61453;6077,307265;13672,25019;6836,125095;11429,67274;5714,83637;12748,90531;6374,452655;1;2;1;7;1;44;1;1;1;1;1;7;1;3;1;1;1
34;90000;1549,8130888;10681,9557216;77768,23;1881,47061768;302,320277361;42,17399940488;45,62399978636;2;32593,21088;6518,642176;36663,22266;7332,644532;30649,24291;6129,848582;34187,08055;6837,41611;1;2;1;3;1;30;1;1;2;1;1;3;2;1;3;1;1
35;90000;3540,77366963;12766,337106;73692,89;2328,80731058;168,777167884;35,15200004578;33,30600051878;2;24491,42903;4898,285806;27553,93095;5510,78619;23143,37744;4628,675488;25840,60173;5168,120346;1;1;1;12;1;25;3;2;1;1;1;9;3;1;1;1;1
36;90000;2444,83215472;21875,7224983;65679,45;2051,67637181;311,014470817;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;24;1;1;2;1;1;2;1;2;2;1;1
37;90000;10782,5407357;10363,0881726;68854,37;1331,58382973;642,278757031;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;30;2;2;2;2;1;6;1;1;1;1;1
38;90000;4611,08098458;15861,9828597;69526,94;2219,7614881;351,151750713;28,8400001525667;28,8400001525667;2;4375,57576;1458,52525333333;4925,62788;1641,87596;4196,81671;1398,93890333333;4699,3662;1566,4554;1;1;1;7;2;32;2;2;2;5;1;18;1;3;2;1;1
39;90000;2766,38317307;17009,7999347;70223,82;1829,17289115;300,068097121;0;0;0;0;0;0;0;0;0;0;0;1;6;1;7;1;30;1;1;1;1;1;27;1;1;1;1;1
40;90000;5214,39505181;13957,9843369;70827,62;1255,29551813;303,928225491;0;0;0;0;0;0;0;0;0;0;0;3;1;1;3;1;27;2;1;1;1;1;3;2;1;1;1;1
41;90000;247,545143145;29891,5024211;59860,95;1057,66918049;325,04100244;21,34600009917;27,57600040435;5;53177,53019;5317,753019;59853,72455;5985,372455;49578,59758;4957,859758;55644,86815;5564,486815;2;1;1;3;1;20;3;2;1;5;1;8;4;1;1;1;1
42;90000;3046,20322465;15877,0153513;71076,78;1751,50195267;107,314507928;20,936249971375;34,6649997234235;5;88640,9162;11080,114525;99613,12446;12451,6405575;83872,00198;10484,0002475;93608,68241;11701,08530125;1;1;1;2;1;6;4;3;4;6;1;1;2;3;2;0;1
43;90000;275,455708014;25892,2425387;63832,3;1632,23267432;340,01016715;0;0;0;0;0;0;0;0;0;0;0;1;4;1;3;1;22;1;1;9;1;1;2;1;3;1;0;1
44;90000;464,801662302;18680,1846086;70855,01;1968,05427615;272,24057214;15,3400001526;7,65000009536743;2;48,92062;48,92062;55,07369;55,07369;46,92202;46,92202;52,54737;52,54737;2;2;3;4;1;3;1;1;3;1;1;2;2;1;2;0;1
45;90000;10165,5489713;5223,92207755;74610,53;468,377631411;330,49022847;43,5600013733;43,5600013733;4;13062,80214;4354,26738;14693,76577;4897,92192333333;12283,69303;4094,56434333333;13701,22798;4567,07599333333;2;9;1;2;2;27;1;2;2;3;1;6;1;4;1;0;1
46;90000;4083,26385525;6079,17865496;79837,56;953,017410066;314,513295234;36,33500003815;38,4349994659333;2;53202,60573;8867,100955;59852,64744;9975,44124;50204,46308;8367,41051333333;56038,18462;9339,69743666667;2;9;1;3;1;5;2;1;1;2;1;20;2;2;1;0;1
47;90000;531,176510762;7197,086471;82271,74;1333,25357824;256,075559844;30,4416669209833;30,4416669209833;2;16485,59017;2747,59836166667;18557,75739;3092,959565;15812,09057;2635,34842833333;17706,97227;2951,162045;4;1;1;4;1;43;4;1;3;1;1;10;2;4;2;0;1
48;90000;3178,33601217;10856,5861722;75965,08;1405,54288854;178,871948796;31,30400047302;31,30400047302;2;6531,94916;1306,389832;7315,23873;1463,047746;5977,35016;1195,470032;6993,45713;1398,691426;3;3;1;3;2;24;1;1;1;1;1;9;2;2;1;0;1
49;90000;2004,84435241;9520,69079276;78474,46;992,088908757;539,115042057;33,7900009155;33,7900009155;2;283,48992;283,48992;283,48992;283,48992;0;0;283,48992;283,48992;2;2;1;15;1;13;2;1;2;1;1;5;1;1;1;0;1
50;90000;2412,96649865;22191,7565886;65395,28;1519,86856425;367,998211505;22,0416673024333;31,8716665903667;5;38825,07198;6470,84533;43656,28015;7276,04669166667;36603,30666;6100,55111;40828,85019;6804,808365;2;1;1;8;2;4;3;1;1;1;1;1;1;2;1;0;1
51;90000;4707,06462395;15750,6964884;69542,24;495,243883091;40,9614515266;18,94000053405;18,94000053405;2;8977,12729;4488,563645;10105,48676;5052,74338;8610,37725;4305,188625;9642,69397;4821,346985;1;1;2;8;2;28;2;1;1;5;1;3;1;1;1;0;1
52;90000;3228,94868996;5107,63859002;81663,41;1828,52836867;326,047734303;35,9700012207;41,0200004578;4;1146,70633;1146,70633;1287,63607;1287,63607;1090,27345;1090,27345;1216,2264;1216,2264;1;1;1;4;1;28;4;1;1;2;1;4;1;1;1;0;1
53;90000;12537,0447006;730,151489431;76732,8;847,135345493;594,642107314;48,1733322143333;48,1733322143333;2;24895,58595;8298,52865;28003,55618;9334,51872666667;23410,73015;7803,57671666667;26112,59043;8704,19681;3;1;1;5;1;27;2;2;1;1;1;2;1;2;1;0;2
54;90000;18736,0387326;1004,19778535;70259,76;23,4399537677;40,8390082308;76,8799972534;39,7299995422;3;101,51344;101,51344;114,18529;114,18529;95,45884;95,45884;106,47845;106,47845;1;1;1;11;1;28;1;1;1;2;1;4;2;4;1;0;1
55;90000;11709,4435762;7012,69309498;71277,86;1222,05425098;758,141555061;41,1728556496623;28,1528570992338;2;57139,63976;8162,80568;64274,55039;9182,07862714286;53768,25774;7681,17967714286;59982,99102;8568,99871714286;1;1;1;2;1;15;4;1;1;2;1;2;2;1;2;0;3
56;90000;8937,42581853;9670,60130801;71391,97;1903,70814346;832,830970133;24,647499322875;24,447500228875;2;14495,82914;3623,957285;16309,33462;4077,333655;13715,84591;3428,9614775;15318,91693;3829,7292325;1;1;3;10;1;6;1;2;1;1;1;44;2;1;1;0;1
57;90000;4217,92589948;29431,6508213;56350,42;966,952262149;84,1417704675;32,5600001017333;32,5600001017333;2;3249,15013;1083,05004333333;3679,35423;1226,45141;2947,98246;982,66082;3292,75293;1097,58431;2;2;1;2;1;21;2;1;1;1;2;13;2;3;1;0;2
58;90000;6490,96587;29256,2903023;54252,74;790,486193451;386,305021478;38,69600028991;30,34799957277;3;17812,62127;1781,262127;20071,07317;2007,107317;16598,55303;1659,855303;18520,81932;1852,081932;1;4;1;9;1;38;5;1;1;1;1;26;3;1;1;0;2
59;90000;10833,1597717;18340,0979237;60826,74;1592,92205018;117,522828609;26,3350000381375;39,333749294275;3;24076,98603;3009,62325375;27084,7257;3385,5907125;22660,08907;2832,51113375;25279,30347;3159,91293375;1;5;1;3;1;58;1;1;1;8;1;12;1;1;2;0;1
60;90000;7883,18629195;7454,79115097;74662,02;1490,37812153;293,611062334;26,7788889143222;25,5166669421778;3;30912,1422;3434,68246666667;34753,24184;3861,47131555556;29507,80715;3278,64523888889;32972,79041;3663,64337888889;1;5;1;5;4;18;2;2;1;2;1;3;2;1;1;0;3
61;90000;6115,13885912;16842,8513777;67042,01;1670,72293767;592,950320673;40,3899993896;35,9900016785;4;8256,20297;2752,06765666667;9271,42096;3090,47365333333;7849,89043;2616,63014333333;8755,95278;2918,65092666667;2;1;1;3;2;36;2;2;1;5;0;12;1;1;1;0;1
62;90000;7409,40404393;6457,70366141;76132,89;1568,29803136;52,8263767508;38,3350009918;33,5799999237;4;8917,16835;2229,2920875;10013,38471;2503,3461775;8478,32769;2119,5819225;9457,08572;2364,27143;1;2;1;3;1;44;2;1;0;5;0;7;1;1;1;0;1
63;90000;7031,28431677;10929,2069899;72039,51;1436,44393729;487,038883743;0;0;0;0;0;0;0;0;0;0;0;1;1;2;5;2;12;2;1;0;1;0;2;2;1;1;0;1
64;90000;46367,346535;2367,94912934;41264,7;95,5838539217;350,458168009;0;0;0;0;0;0;0;0;0;0;0;4;1;2;6;2;34;2;2;0;3;0;26;4;1;1;0;1
65;90000;8026,70974019;2660,59720847;79312,69;133,914128696;369,32771;0;0;0;0;0;0;0;0;0;0;0;1;1;1;15;1;3;1;1;0;1;0;3;1;1;1;0;1
66;90000;14642,7871758;4068,9967533;71288,22;846,055459359;734,668160004;75,9619995117;61,10200042722;2;50777,11631;10155,423262;57117,20616;11423,441232;47748,59964;9549,719928;53260,31328;10652,062656;1;3;1;3;2;3;1;2;0;1;0;22;2;1;1;0;1
67;90000;572,257410531;9556,58802153;79871,15;1102,88923701;117,932873005;0;0;0;0;0;0;0;0;0;0;0;1;6;1;5;1;3;2;1;0;1;0;18;1;2;1;0;1
68;90000;13824,9331938;11088,6512438;65086,42;1649,94434192;301,550134159;0;0;0;0;0;0;0;0;0;0;0;2;1;1;5;2;23;2;1;0;1;0;7;1;1;1;0;4
69;90000;0;17192,2753041;72807,72;2214,76831188;508,702998273;0;0;0;0;0;0;0;0;0;0;0;2;1;2;6;6;27;1;1;0;3;0;2;2;1;1;0;1
70;90000;0;14701,0404081;75298,96;1613,98373913;334,790374257;48,15600032808;32,518000412;5;90497,21984;18099,443968;101739,54092;20347,908184;85425,65337;17085,130674;95286,68689;19057,337378;1;1;1;2;1;36;2;1;0;7;0;7;1;4;1;0;1
71;90000;0;18732,5786991;71267,42;1869,57358057;634,252441904;35,3399991989;33,42500114445;4;10027,88296;2506,97074;11279,6095;2819,902375;9429,78657;2357,4466425;10518,48205;2629,6205125;1;1;1;16;1;47;3;3;0;4;0;41;1;3;2;0;1
72;90000;0;12065,5536069;77934,45;2089,09004791;55,6834042098;42,59599990842;34,0160003662;3;27751,29537;5550,259074;31216,41976;6243,283952;26096,11565;5219,22313;29108,72536;5821,745072;2;1;1;6;1;19;1;1;0;1;0;10;2;1;1;0;1
73;90000;0;8388,60506807;81611,39;1014,64270162;293,875769387;29,9366671244667;29,9366671244667;2;15533,68693;5177,89564333333;17486,28804;5828,76268;14899,07627;4966,35875666667;16684,97037;5561,65679;1;2;1;30;1;18;1;1;0;1;0;2;0;1;1;0;2
74;90000;0;22467,9136016;67532,09;1562,94694427;519,482181936;21,5163640108909;28,0981817245455;4;46884,78929;4262,25357181818;52771,20048;4797,38186181818;44950,09703;4086,37245727273;50328,86068;4575,35097090909;1;1;1;5;1;20;1;1;0;4;0;1;0;3;1;0;1
75;90000;1712,74203209;0;88287,26;370,675429375;120,218907172;37,2799987793;37,2799987793;2;299,67053;99,8901766666667;299,67053;99,8901766666667;0;0;299,67053;99,8901766666667;2;1;1;10;1;51;1;1;0;5;0;3;0;1;1;0;1
76;90000;16151,4589638;0;73848,54;1162,5512508;42,7927139835;44,2933349609333;22,8100001017333;1;373,35152;124,450506666667;419,39821;139,799403333333;0;0;389,53008;129,84336;1;1;1;3;1;26;1;1;0;2;0;6;0;1;1;0;1
77;90000;6587,81501642;0;83412,18;162,35032128;306,645945171;0;0;0;0;0;0;0;0;0;0;0;2;1;5;6;2;38;1;1;0;1;0;2;0;1;1;0;2
78;90000;5368,4751653;0;84631,52;280,873781666;149,243254173;12,9099998474;61,816666921;1;2615,53384;871,844613333333;2937,12741;979,04247;2346,73604;782,245346666667;2771,30759;923,769196666667;2;1;1;2;2;5;2;3;0;1;0;1;0;1;2;0;1
79;90000;10157,7440143;0;79842,26;441,422801502;54,5688980832;48,8199996948;48,8199996948;2;12437,0596;6218,5298;13990,14414;6995,07207;11695,27188;5847,63594;13045,04795;6522,523975;1;1;1;7;1;3;1;4;0;1;0;2;0;2;1;0;1
80;90000;15730,9203087;0;74269,08;67,6114642263;300,403857665;0;0;0;0;0;0;0;0;0;0;0;1;4;1;3;3;22;3;1;0;1;0;4;0;1;1;0;1
81;90000;51301,1675204;1955,49699655;36743,34;0;72,6163200968;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;3;2;1;0;2;0;6;0;2;2;0;1
82;90000;9786,54232738;17841,4886518;62371,97;0;387,379689131;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;13;1;2;0;2;0;7;0;2;1;0;2
83;90000;3091,53241048;0;86908,47;0;105,057824611;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;6;2;3;0;3;0;1;0;4;1;0;1
84;90000;16415,6671034;0;73584,33;0;205,069669614;0;0;0;0;0;0;0;0;0;0;0;1;1;1;21;1;6;2;2;0;5;0;2;0;3;1;0;1
85;90000;47730,093267;0;42269,91;0;18,1681806871;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;7;3;2;1;0;4;0;3;0;1;2;0;2
86;90000;57647,3318012;0;32352,67;0;53,1573191114;0;0;0;0;0;0;0;0;0;0;0;3;2;1;5;1;7;3;1;0;1;0;3;0;2;1;0;1
87;90000;68658,4786627;0;21341,52;0;143,1967026;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;2;52;1;2;0;1;0;7;0;1;1;0;1
88;90000;59050,5741268;0;30949,43;0;401,461608296;0;0;0;0;0;0;0;0;0;0;0;2;1;2;3;2;18;5;2;0;3;0;10;0;2;1;0;1
89;90000;82578,1665855;0;7421,83;0;30,2576710782;0;0;0;0;0;0;0;0;0;0;0;1;1;1;14;1;18;4;3;0;16;0;2;0;2;1;0;1
90;90000;891,365324448;873,017797377;88235,62;49,7363374356;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;5;1;22;3;2;0;12;0;14;0;1;1;0;1
91;90000;11473,3051588;56,8889415915;78469,81;618,884605863;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3;2;9;1;2;0;1;0;4;0;1;1;0;1
92;90000;10138,2603072;692,833608486;79168,91;431,558747528;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;6;37;1;2;0;3;0;2;0;1;1;0;1
93;90000;4080,89508324;1,11245325007;85917,99;175,899587749;0;66,4400024414;0;1;1,11468;1,11468;1,25216;1,25216;0;0;1,16298;1,16298;1;0;2;6;1;56;3;1;0;1;0;3;0;1;1;0;3
94;90000;14496,35157;194,528726982;75309,12;123,05638371;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;11;2;5;3;3;0;2;0;1;0;6;0;0;1
95;90000;9259,31697853;53,2116809821;80687,47;307,681152873;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;1;4;1;1;0;9;0;8;0;1;0;0;1
96;90000;831,76879761;182,87387008;88985,36;686,080031929;0;34,0950012207;34,0349998474;2;22612,42302;3768,73717;25448,01514;4241,33585666667;21206,86222;3534,47703666667;23654,71829;3942,45304833333;1;0;1;3;2;17;2;1;0;1;0;3;0;1;0;0;1
97;90000;5,53918342188;42517,6515408;47476,81;1200,47686707;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;1;40;2;1;0;1;0;6;0;1;0;0;1
98;90000;2545,65363969;18716,9562544;68737,39;1977,41902672;0;30,5885712759857;33,8271429879143;2;24848,91952;3549,84564571429;27970,74871;3995,82124428571;23833,74596;3404,82085142857;26689,23523;3812,74789;1;0;1;5;3;51;2;1;0;1;0;13;0;1;0;0;1
99;90000;1400,21421178;14815,0232286;73784,76;1948,81614884;0;33,3050003052;40,640001297;2;5794,81694;2897,40847;6522,79778;3261,39889;5558,07647;2779,038235;6223,84668;3111,92334;2;0;1;2;1;3;2;3;0;1;0;32;0;1;0;0;1
100;90000;1607,23708925;16942,4534148;71450,31;2000,51696715;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;6;2;29;2;7;0;1;0;3;0;4;0;0;2
101;90000;7549,73437118;2948,72759122;79501,54;439,841477117;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;8;2;12;3;1;0;1;0;2;0;2;0;0;1
102;90000;5539,67794321;30166,1576642;54294,16;1070,17057818;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;22;2;1;0;11;0;3;0;1;0;0;1
103;90000;2989,12167178;22366,4785826;64644,4;1470,04385857;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;14;1;31;1;1;0;1;0;4;0;1;0;0;2
104;90000;1975,56663073;13140,124256;74884,31;2395,38819815;0;33,9099998474;31,4500001271333;2;5803,60758;1934,53586;6532,92445;2177,64148333333;5566,50794;1855,50264666667;6233,93489;2077,97829666667;1;0;1;4;2;23;2;1;0;1;0;12;0;1;0;0;2
105;90000;2833,28776466;13052,1424829;74114,57;1798,86572257;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;8;2;35;4;1;0;1;0;1;0;1;0;0;1
106;90000;7196,95382745;6227,14662845;76575,9;1051,79900025;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4;1;10;4;2;0;1;0;3;0;1;0;0;2
107;90000;25423,3339214;364,325955887;64212,34;799,270101543;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;10;2;48;1;1;0;1;0;12;0;1;0;0;1
108;90000;5743,49406963;10642,6854151;73613,82;1070,54981089;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;15;4;45;1;1;0;2;0;21;0;1;0;0;1
109;90000;5324,36549457;22248,969214;62426,67;1260,79331827;0;34,0200004578;30,08500003815;3;466,10835;233,054175;466,10835;233,054175;0;0;466,10835;233,054175;1;0;1;14;2;28;2;2;0;1;0;8;0;4;0;0;1
110;90000;5486,76156089;3444,97632215;81068,26;225,468344315;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;3;13;2;1;0;1;0;34;0;4;0;0;1
111;90000;4745,46251381;4120,61556201;81133,92;196,766043092;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;14;2;10;1;1;0;2;0;9;0;1;0;0;1
112;90000;4630,20830962;24413,0486334;60956,74;1116,80578109;0;34,8100013733;34,8100013733;2;2802,97542;934,32514;3174,14706;1058,04902;2543,1642;847,7214;2840,69279;946,897596666667;1;0;1;5;1;25;1;1;0;0;0;18;0;1;0;0;1
113;90000;11501,378736;9563,07322079;68935,55;1409,93124616;0;32,0200004578;32,0200004578;2;299,46752;149,73376;299,46752;149,73376;0;0;299,46752;149,73376;1;0;2;6;1;62;2;1;0;0;0;19;0;1;0;0;1
114;90000;10910,0195555;6531,92610063;72558,05;567,958251238;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;8;1;3;2;1;0;0;0;2;0;2;0;0;2
115;90000;4034,44708403;3544,6181342;82420,93;210,917439763;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;15;1;7;1;2;0;0;0;18;0;1;0;0;1
116;90000;4162,02441972;902,945286715;84935,03;75,2167871064;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;14;2;2;0;0;0;11;0;5;0;0;2
117;90000;12591,8999296;18445,8627606;58962,24;253,679805757;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;9;1;33;3;1;0;0;0;7;0;3;0;0;1
118;90000;1492,08988329;31952,212543;56555,7;743,564812166;0;36,6566670735333;36,6566670735333;2;4118,73279;1372,91093;4664,13781;1554,71260333333;3736,96241;1245,65413666667;4174,15525;1391,38508333333;1;0;3;12;1;86;4;1;0;0;0;2;0;3;0;0;1
119;90000;19483,8316196;213,096773049;70303,07;671,598250761;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;20;3;27;3;2;0;0;0;8;0;1;0;0;1
