"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
181;250000;5084,56548648;68446,0020977;176469,43;2538,10356707;963,954233143;1;0;8;111;2;0;0;2;3;2;0;0;362;0;1;0;0;2
182;250000;9602,29091633;33118,7780647;207278,93;5433,02371361;2472,69589861;1;0;4;55;2;0;0;0;3;24;0;0;149;0;10;0;0;2
183;250000;17021,9312238;29477,2132725;203500,86;3602,85972929;1050,43129937;1;0;16;167;2;0;0;0;6;22;0;0;237;0;4;0;0;4
184;250000;81250,6790747;7815,65068124;160933,67;3936,6317709;3560,37671458;2;0;16;140;1;0;0;0;4;10;0;0;69;0;3;0;0;10
185;250000;39542,0301624;46330,2190861;164127,75;1914,71187706;699,815905626;1;0;13;125;1;0;0;0;4;30;0;0;150;0;4;0;0;7
186;250000;22992,0128326;62366,089889;164641,9;2997,92585948;834,466527316;3;0;6;105;1;0;0;0;5;2;0;0;111;0;6;0;0;5
187;250000;33776,8748027;38413,3988419;177809,73;2370,93629648;665,916461177;6;0;6;128;6;0;0;0;7;15;0;0;314;0;1;0;0;1
188;250000;16900,2903515;22544,3536822;210555,36;6087,0142859;1409,02245894;5;0;19;174;1;0;0;0;6;1;0;0;195;0;1;0;0;1
189;250000;13399,225705;30927,5391127;205673,24;5755,63203652;262,72255432;1;0;3;132;2;0;0;0;6;2;0;0;169;0;1;0;0;1
190;250000;39,1823247585;1733,77910345;248227,04;2100,56526602;724,941416353;3;0;2;117;1;0;0;0;4;3;0;0;257;0;2;0;0;2
191;250000;2615,69253654;1503,8598095;245880,45;768,91127442;395,917657047;2;0;2;155;1;0;0;0;3;2;0;0;140;0;4;0;0;1
192;250000;28826,9148256;29258,7323318;191914,35;4153,65932647;2292,15416331;1;0;7;159;2;0;0;0;6;17;0;0;130;0;3;0;0;1
193;250000;23384,9922444;35766,184572;190848,82;3162,00492229;1636,35136451;1;0;8;159;1;0;0;0;4;1;0;0;168;0;14;0;0;1
194;250000;21904,4179495;56746,5878659;171348,99;5062,4665509;849,911398266;4;0;15;9;3;0;0;0;4;1;0;0;240;0;9;0;0;1
195;250000;21093,0692369;42324,3399849;186582,59;4582,23721004;1646,04882695;1;0;22;14;5;0;0;0;6;1;0;0;157;0;11;0;0;1
196;250000;36323,5241381;32615,3218304;181061,15;2905,37051642;1451,97784023;1;0;11;10;2;0;0;0;2;2;0;0;17;0;5;0;0;2
197;250000;7915,45380991;100056,047943;142028,5;2414,17721694;1382,01693445;1;0;22;49;1;0;0;0;2;1;0;0;160;0;10;0;0;3
198;250000;12266,6794411;14694,3533449;223038,97;1206,20878879;593,751758256;1;0;39;86;2;0;0;0;4;2;0;0;84;0;14;0;0;8
199;250000;22486,1638919;75678,4712701;151835,36;5229,12870103;977,696855095;3;0;29;139;1;0;0;0;6;2;0;0;8;0;6;0;0;2
200;250000;96105,4764042;19737,9748902;134156,55;2878,24176748;1490,30119602;3;0;11;151;1;0;0;0;4;1;0;0;4;0;5;0;0;1
201;250000;13028,9188647;66327,1862553;170643,89;4406,9744754;2268,92518403;1;0;6;119;1;0;0;0;7;2;0;0;55;0;1;0;0;1
202;250000;29753,5264546;67134,8775228;153111,6;4988,97979556;1958,05086447;1;0;14;138;2;0;0;0;10;2;0;0;200;0;2;0;0;2
203;250000;14934,6890965;57872,71842;177192,59;5380,30769372;1972,83378904;1;0;9;108;1;0;0;0;2;0;0;0;143;0;5;0;0;1
204;250000;31945,8546314;11683,9592528;206370,19;3518,60180626;1405,7830635;3;0;7;158;1;0;0;0;5;0;0;0;247;0;4;0;0;3
205;250000;19430,7185758;93836,4413658;136732,84;2211,89707093;2091,03370981;3;0;3;105;6;0;0;0;6;0;0;0;360;0;2;0;0;2
206;250000;2462,97969372;118453,869988;129083,15;4791,28169708;2048,32547205;1;0;13;123;2;0;0;0;2;0;0;0;477;0;1;0;0;2
207;250000;89196,4565467;25873,9780353;134929,57;3668,40258362;2212,72807649;1;0;17;48;1;0;0;0;2;0;0;0;377;0;2;0;0;2
208;250000;15574,1650038;54291,4173741;180134,42;6582,84872138;403,873012777;2;0;20;86;7;0;0;0;1;0;0;0;350;0;4;0;0;3
209;250000;22090,1124765;11920,1150885;215989,77;3864,82038728;1949,70588279;1;0;54;137;3;0;0;0;2;0;0;0;246;0;3;0;0;1
210;250000;7088,39347893;3982,65212558;238928,95;754,21108522;371,620839676;1;0;39;111;2;0;0;0;4;0;0;0;334;0;4;0;0;3
211;250000;12587,4548584;43989,0649966;193423,48;5439,3843973;1415,04636903;1;0;15;107;1;0;0;0;5;0;0;0;92;0;1;0;0;3
212;250000;5515,55448188;18804,5345504;225679,91;6469,07281123;765,242314542;1;0;21;125;2;0;0;0;2;0;0;0;269;0;10;0;0;2
213;250000;115163,429832;1180,13681033;133656,43;720,593906097;526,840112847;1;0;10;144;1;0;0;0;5;0;0;0;207;0;5;0;0;2
214;250000;77767,7243435;2010,55753499;170221,72;450,997101599;664,257204583;1;0;4;133;2;0;0;0;1;0;0;0;288;0;4;0;0;1
215;250000;6791,97479451;14295,7698729;228912,26;2067,7490505;881,975935087;2;0;6;110;4;0;0;0;4;0;0;0;163;0;4;0;0;1
216;250000;23071,4586459;35603,3746935;191325,17;5350,17812582;814,365992144;0;0;2;87;2;0;0;0;2;0;0;0;216;0;1;0;0;1
217;250000;21281,7153586;45022,8611286;183695,42;5246,73670598;1167,08529133;0;0;6;134;2;0;0;0;2;0;0;0;269;0;1;0;0;2
218;250000;39371,732269;17553,0482518;193075,22;3755,53547638;2328,47342453;0;0;3;171;2;0;0;0;3;0;0;0;194;0;3;0;0;2
219;250000;7211,60958507;74474,2605576;168314,13;7945,96588793;1889,77765207;0;0;2;61;1;0;0;0;5;0;0;0;395;0;1;0;0;2
220;250000;2659,62439591;67056,6562334;180283,72;7681,86637757;2521,70772102;0;0;16;150;1;0;0;0;2;0;0;0;315;0;2;0;0;1
221;250000;18698,0499666;39125,2828633;192176,67;4810,67966784;1430,54201657;0;0;33;127;2;0;0;0;4;0;0;0;228;0;2;0;0;1
222;250000;7710,68498888;54660,5473165;187628,77;3704,78413418;2353,65669551;0;0;13;23;1;0;0;0;3;0;0;0;254;0;2;0;0;1
223;250000;11029,5374113;28817,7769871;210152,69;4575,08334016;2535,66111073;0;0;24;4;1;0;0;0;4;0;0;0;50;0;2;0;0;3
224;250000;9294,62933099;39359,3906249;201345,98;5768,87419496;1696,25300482;0;0;20;14;1;0;0;0;2;0;0;0;30;0;2;0;0;1
225;250000;35314,431833;89923,5411852;124762,03;3778,17617428;944,388185832;0;0;17;45;2;0;0;0;5;0;0;0;2;0;7;0;0;1
226;250000;15396,7109328;106910,942304;127692,35;6314,46293705;1814,36660795;0;0;26;90;1;0;0;0;4;0;0;0;20;0;2;0;0;1
227;250000;133,330060485;108631,129831;141235,54;5556,17623204;1281,30982532;0;0;8;21;1;0;0;0;5;0;0;0;49;0;7;0;0;2
228;250000;9379,62145633;87910,2095514;152710,17;5617,33973217;2997,3619811;0;0;13;8;1;0;0;0;8;0;0;0;131;0;2;0;0;1
229;250000;36870,5892313;92877,3138238;120252,1;4879,50816288;2098,05583136;0;0;23;40;2;0;0;0;2;0;0;0;200;0;2;0;0;3
230;250000;13727,3812986;107703,980387;128568,64;5344,24154177;2396,01980462;0;0;35;171;1;0;0;0;3;0;0;0;303;0;3;0;0;1
231;250000;13794,643381;99993,4927026;136211,86;6606,9507563;2725,46127726;0;0;6;94;1;0;0;0;2;0;0;0;316;0;4;0;0;1
232;250000;51011,2601291;99218,0121119;99770,73;5345,41169832;1711,2670601;0;0;7;135;2;0;0;0;4;0;0;0;246;0;3;0;0;2
233;250000;18065,8411675;65977,7832705;165956,38;5198,12105816;2772,46147293;0;0;5;154;1;0;0;0;3;0;0;0;292;0;5;0;0;1
234;250000;12791,6142127;36134,8352157;201073,55;6510,43760266;3510,5330681;0;0;5;3;2;0;0;0;6;0;0;0;356;0;8;0;0;1
235;250000;19455,3583653;31022,7934657;199521,85;5992,91850075;2338,77239945;0;0;11;2;1;0;0;0;6;0;0;0;243;0;3;0;0;1
236;250000;3317,43991375;52698,8679934;193983,69;5955,39656491;2272,93046158;0;0;8;29;1;0;0;0;2;0;0;0;209;0;2;0;0;1
237;250000;13687,3008298;15865,6777388;220447,02;1359,52162906;1302,32672745;0;0;16;45;2;0;0;0;3;0;0;0;149;0;2;0;0;1
238;250000;11802,4383626;9548,73914897;228648,82;1195,36067901;315,573354363;0;0;2;28;2;0;0;0;3;0;0;0;188;0;1;0;0;2
239;250000;66484,2097764;30,4238249917;183485,37;511,680590028;472,804439107;0;0;3;8;1;0;0;0;3;0;0;0;190;0;1;0;0;1
240;250000;121456,391821;3213,48927484;125330,12;1501,14239065;351,955436832;0;0;35;103;3;0;0;0;4;0;0;0;188;0;2;0;0;1
241;250000;28440,1118701;40115,0957995;181444,79;3811,38960851;458,225171163;0;0;10;145;1;0;0;0;8;0;0;0;184;0;1;0;0;2
242;250000;11601,5097111;19851,6711243;218546,82;3790,07731899;1368,81807624;0;0;33;139;5;0;0;0;2;0;0;0;235;0;4;0;0;1
243;250000;15898,1047832;40340,327167;193761,57;6343,8334885;1129,84885549;0;0;18;145;4;0;0;0;5;0;0;0;252;0;2;0;0;1
244;250000;13585,4745179;56368,3643429;180046,16;6526,11710234;303,747202938;0;0;24;168;1;0;0;0;6;0;0;0;153;0;2;0;0;2
245;250000;14146,1533952;49403,5977752;186450,25;5511,00050915;2629,45988179;0;0;9;123;1;0;0;0;3;0;0;0;168;0;11;0;0;1
246;250000;23150,5193505;54689,1766588;172160,3;5847,2588512;1365,43003332;0;0;20;135;1;0;0;0;21;0;0;0;108;0;2;0;0;1
247;250000;26902,0870499;31025,3314113;192072,58;5439,48446177;2482,07513507;0;0;30;176;4;0;0;0;1;0;0;0;219;0;1;0;0;1
248;250000;26938,7339961;35938,5112439;187122,75;6542,33672851;1899,16115729;0;0;6;72;1;0;0;0;1;0;0;0;353;0;9;0;0;1
249;250000;27979,5974971;44420,9572647;177599,45;4936,0718802;1514,4156186;0;0;28;122;2;0;0;0;2;0;0;0;278;0;4;0;0;1
250;250000;13699,6394738;52434,3406768;183866,02;5677,37203267;1985,82305377;0;0;5;120;2;0;0;0;2;0;0;0;195;0;3;0;0;2
251;250000;29795,0102189;40571,8187315;179633,17;3131,63598947;1616,2288822;0;0;23;71;1;0;0;0;3;0;0;0;168;0;1;0;0;1
252;250000;42477,7065191;57717,7915471;149804,5;5085,01629905;2425,47142847;0;0;7;44;2;0;0;0;2;0;0;0;72;0;2;0;0;2
253;250000;13588,5894663;143149,025588;93262,38;5496,01766593;1373,48035652;0;0;9;129;0;0;0;0;1;0;0;0;4;0;3;0;0;1
254;250000;7759,72106971;116425,773818;125814,51;5244,78798782;1626,26953747;0;0;10;149;0;0;0;0;3;0;0;0;20;0;4;0;0;1
255;250000;15827,4659586;88055,7385757;146116,8;4940,74844783;2198,06799561;0;0;9;159;0;0;0;0;2;0;0;0;74;0;1;0;0;4
256;250000;17911,3602107;78188,4016723;153900,24;5041,17540325;1756,91471204;0;0;5;72;0;0;0;0;2;0;0;0;113;0;2;0;0;6
257;250000;14731,5432734;105947,847631;129320,61;5977,31091598;3342,16743285;0;0;7;113;0;0;0;0;3;0;0;0;52;0;5;0;0;1
258;250000;14257,9841042;135256,223519;100485,79;6073,60172869;1724,51653942;0;0;8;144;0;0;0;0;4;0;0;0;72;0;4;0;0;1
259;250000;2237,45393783;141401,864575;106360,68;5402,08001355;2622,93773809;0;0;5;146;0;0;0;0;2;0;0;0;235;0;1;0;0;1
260;250000;65002,8314029;81585,1312268;103412,04;3921,26906421;563,27172018;0;0;11;153;0;0;0;0;4;0;0;0;267;0;5;0;0;1
261;250000;6051,15003076;84077,7122207;159871,14;6293,32183534;431,085851432;0;0;4;132;0;0;0;0;4;0;0;0;133;0;4;0;0;1
262;250000;11557,6696368;75605,2557002;162837,07;6128,29873634;2238,03405978;0;0;10;12;0;0;0;0;3;0;0;0;158;0;3;0;0;4
263;250000;24707,5634483;55369,3476777;169923,09;3136,49976408;2044,53179561;0;0;10;32;0;0;0;0;3;0;0;0;176;0;1;0;0;1
264;250000;3672,59509761;91316,6174815;155010,79;5967,59138297;2371,09167679;0;0;7;9;0;0;0;0;8;0;0;0;8;0;1;0;0;1
265;250000;8579,24194251;36231,5460982;205189,21;4263,7248609;1125,64119641;0;0;32;23;0;0;0;0;5;0;0;0;3;0;3;0;0;2
266;250000;21280,5498178;14894,5317889;213824,92;1847,48104744;211,728744432;0;0;17;15;0;0;0;0;4;0;0;0;18;0;1;0;0;1
267;250000;54008,9626055;35,0269579991;195956,01;1322,41011541;636,183135722;0;0;34;10;0;0;0;0;5;0;0;0;101;0;3;0;0;1
268;250000;62626,9323427;13166,6659766;174206,4;1713,49850423;264,312227914;0;0;11;52;0;0;0;0;1;0;0;0;86;0;2;0;0;3
269;250000;74985,9234823;54077,5887875;120936,49;3471,57647672;1422,71645845;0;0;2;78;0;0;0;0;6;0;0;0;25;0;1;0;0;0
270;250000;43494,5253585;48862,3158715;157643,16;4935,72860552;1181,59954903;0;0;8;9;0;0;0;0;2;0;0;0;35;0;1;0;0;0
271;250000;583,463992581;6133,31117282;243283,22;1707,31487625;483,876231916;0;0;4;11;0;0;0;0;3;0;0;0;18;0;1;0;0;0
272;250000;24845,411765;18617,386541;206537,2;1711,3674991;845,605821758;0;0;5;12;0;0;0;0;1;0;0;0;14;0;1;0;0;0
273;250000;10016,7051373;22795,7980239;217187,5;2668,42535184;938,09037549;0;0;2;66;0;0;0;0;2;0;0;0;20;0;3;0;0;0
274;250000;0;106048,001121;143952;6662,75575959;2258,69155485;0;0;2;82;0;0;0;0;4;0;0;0;6;0;2;0;0;0
275;250000;0;105395,540068;144604,46;5293,09462097;829,897157704;0;0;11;109;0;0;0;0;2;0;0;0;2;0;3;0;0;0
276;250000;0;129056,872765;120943,13;5661,54461786;1001,63393023;0;0;2;101;0;0;0;0;3;0;0;0;310;0;2;0;0;0
277;250000;0;146734,971715;103265,03;6247,40960423;751,568071659;0;0;15;3;0;0;0;0;2;0;0;0;207;0;4;0;0;0
278;250000;5571,555392;0;244428,44;203,505657913;951,654604184;0;0;32;103;0;0;0;0;1;0;0;0;197;0;3;0;0;0
279;250000;95356,4686808;0;154643,53;328,091863139;263,281039795;0;0;9;137;0;0;0;0;2;0;0;0;254;0;2;0;0;0
280;250000;3203,0577623;0;246796,94;329,359235586;326,192325375;0;0;2;89;0;0;0;0;2;0;0;0;349;0;4;0;0;0
281;250000;30904,939045;0;219095,06;13,0831381339;16,3002826783;0;0;22;77;0;0;0;0;4;0;0;0;240;0;3;0;0;0
282;250000;25699,3391984;0;224300,66;384,451088931;383,406429467;0;0;35;141;0;0;0;0;6;0;0;0;304;0;1;0;0;0
283;250000;0;0;250000;100,955394101;1,46159907388;0;0;25;111;0;0;0;0;3;0;0;0;320;0;6;0;0;0
284;250000;0;0;250000;14,7076260835;14,868773148;0;0;39;76;0;0;0;0;4;0;0;0;254;0;1;0;0;0
285;250000;13,3145511023;0;249986,69;0;135,481919019;0;0;9;140;0;0;0;0;2;0;0;0;229;0;1;0;0;0
286;250000;0;0;250000;0;110,61425866;0;0;20;126;0;0;0;0;4;0;0;0;273;0;1;0;0;0
287;250000;169575,936555;1765,5967319;78658,47;1027,46999439;0;0;0;2;164;0;0;0;0;2;0;0;0;283;0;1;0;0;0
288;250000;63476,1825707;6412,19990607;180111,62;85,8051615095;0;0;0;7;135;0;0;0;0;2;0;0;0;551;0;1;0;0;0
289;250000;8040,97102534;12718,3607961;229240,67;930,761428698;0;0;0;9;157;0;0;0;0;4;0;0;0;203;0;4;0;0;0
290;250000;1485,16104228;1495,30975938;247019,53;4051,26410925;0;0;0;5;104;0;0;0;0;3;0;0;0;310;0;2;0;0;0
291;250000;69948,4156284;21308,65315;158742,93;3098,67355548;0;0;0;7;104;0;0;0;0;1;0;0;0;235;0;1;0;0;0
292;250000;69193,9531739;2627,85626852;178178,19;3273,1928291;0;0;0;7;88;0;0;0;0;6;0;0;0;121;0;1;0;0;0
293;250000;0;13508,5986597;236491,4;421,40989683;0;0;0;14;6;0;0;0;0;5;0;0;0;197;0;2;0;0;0
294;250000;200497,968504;0;49502,03;508,649559409;0;0;0;33;64;0;0;0;0;1;0;0;0;187;0;1;0;0;0
295;250000;0;0;250000;587,116426167;0;0;0;10;117;0;0;0;0;2;0;0;0;202;0;2;0;0;0
296;250000;11506,9138369;0;238493,09;0;0;0;0;2;52;0;0;0;0;6;0;0;0;177;0;4;0;0;0
297;250000;21368,4576582;0;228631,54;0;0;0;0;6;13;0;0;0;0;2;0;0;0;166;0;1;0;0;0
298;250000;0;0;250000;0;0;0;0;3;10;0;0;0;0;1;0;0;0;82;0;4;0;0;0
299;250000;0;0;250000;0;0;0;0;21;33;0;0;0;0;4;0;0;0;186;0;5;0;0;0
300;250000;0;0;250000;0;0;0;0;6;99;0;0;0;0;3;0;0;0;44;0;8;0;0;0
301;250000;0;0;250000;0;0;0;0;13;66;0;0;0;0;3;0;0;0;28;0;8;0;0;0
302;250000;0;0;250000;0;0;0;0;2;6;0;0;0;0;3;0;0;0;23;0;2;0;0;0
303;250000;15009,7234826;30056,896058;204933,38;5066,64087565;1147,89027779;0;0;33;136;0;0;0;0;2;0;0;0;3;0;1;0;0;0
304;250000;7333,90340893;48575,2578737;194090,84;5771,19193862;787,217648717;0;0;39;149;0;0;0;0;4;0;0;0;75;0;1;0;0;0
305;250000;12572,0459371;41985,3557664;195442,6;6285,76690376;2628,73928983;0;0;13;83;0;0;0;0;3;0;0;0;102;0;2;0;0;0
306;250000;15014,7917888;39198,671644;195786,54;5326,50288099;1473,86112848;0;0;9;79;0;0;0;0;1;0;0;0;18;0;1;0;0;0
307;250000;4875,28782225;42406,0323;202718,68;6768,0334756;2484,72032021;0;0;11;81;0;0;0;0;4;0;0;0;28;0;5;0;0;0
308;250000;23284,7925894;25561,7278546;201153,48;5208,68501131;1272,68430965;0;0;7;167;0;0;0;0;1;0;0;0;104;0;1;0;0;0
309;250000;16340,715979;26726,5673808;206932,72;5770,10408645;1330,77128389;0;0;4;182;0;0;0;0;2;0;0;0;193;0;3;0;0;0
310;250000;4627,71496789;46761,0696145;198611,22;7007,3531464;2023,277506;0;0;4;186;0;0;0;0;5;0;0;0;186;0;3;0;0;0
311;250000;11936,9722083;36928,776413;201134,25;4327,79977772;1273,63833158;0;0;31;126;0;0;0;0;3;0;0;0;171;0;1;0;0;0
312;250000;24989,7776063;44212,1564037;180798,07;6157,38988544;1835,15973276;0;0;11;182;0;0;0;0;1;0;0;0;306;0;1;0;0;0
313;250000;21652,8899558;70228,9849029;158118,13;5941,97105216;2425,63556718;0;0;14;98;0;0;0;0;3;0;0;0;27;0;2;0;0;0
314;250000;22709,9795442;52236,115779;175053,9;4319,7659863;2229,10407765;0;0;28;118;0;0;0;0;4;0;0;0;159;0;3;0;0;0
315;250000;32010,7891876;24168,1773473;193821,03;2717,57404063;1717,39001811;0;0;7;62;0;0;0;0;7;0;0;0;237;0;0;0;0;0
316;250000;8825,45106698;122340,564969;118833,98;4719,95347428;1635,47328201;0;0;22;133;0;0;0;0;2;0;0;0;287;0;0;0;0;0
317;250000;1369,50856106;114896,191097;133734,3;6398,93694942;2080,42343682;0;0;24;101;0;0;0;0;2;0;0;0;154;0;0;0;0;0
318;250000;14496,2141854;119166,761433;116337,02;6442,5863751;2120,22584902;0;0;30;138;0;0;0;0;4;0;0;0;142;0;0;0;0;0
319;250000;16522,483823;133186,532993;100290,98;4812,31050871;289,100057745;0;0;23;119;0;0;0;0;1;0;0;0;188;0;0;0;0;0
320;250000;27686,4664147;125251,268822;97062,26;5500,91991439;1483,3641293;0;0;8;16;0;0;0;0;2;0;0;0;301;0;0;0;0;0
321;250000;33658,207268;100501,346409;115840,45;6116,17463123;1498,69850809;0;0;12;5;0;0;0;0;4;0;0;0;316;0;0;0;0;0
322;250000;2237,91930457;112281,738165;135480,34;5844,62976558;795,004254264;0;0;6;22;0;0;0;0;5;0;0;0;246;0;0;0;0;0
323;250000;10067,9816521;95951,7834741;143980,23;5778,83152754;1900,0456267;0;0;14;3;0;0;0;0;3;0;0;0;190;0;0;0;0;0
324;250000;10154,758421;80494,7636574;159350,48;5112,32141809;1964,47277935;0;0;2;6;0;0;0;0;3;0;0;0;211;0;0;0;0;0
325;250000;12575,9251439;46937,5964345;190486,48;2772,96964061;1065,37582809;0;0;2;28;0;0;0;0;6;0;0;0;308;0;0;0;0;0
326;250000;21100,9245787;31576,2835585;197322,79;2989,33930941;1201,39265338;0;0;4;10;0;0;0;0;5;0;0;0;204;0;0;0;0;0
327;250000;84093,98542;22058,6963439;143847,32;2241,90242078;956,441320448;0;0;3;4;0;0;0;0;3;0;0;0;332;0;0;0;0;0
328;250000;129674,828092;2977,53416165;117347,64;2815,81242837;1098,47853057;0;0;5;58;0;0;0;0;2;0;0;0;132;0;0;0;0;0
329;250000;48137,3284724;3420,51633705;198442,16;1782,13212927;1166,35136408;0;0;13;79;0;0;0;0;1;0;0;0;18;0;0;0;0;0
330;250000;18970,4013147;1058,2095313;229971,39;1392,88625271;504,993807651;0;0;16;57;0;0;0;0;2;0;0;0;65;0;0;0;0;0
331;250000;56053,5062129;44874,2630564;149072,23;3455,58734712;1766,30697643;0;0;12;115;0;0;0;0;2;0;0;0;6;0;0;0;0;0
332;250000;24742,337172;50935,7899853;174321,87;4373,90066812;873,723651738;0;0;15;154;0;0;0;0;2;0;0;0;2;0;0;0;0;0
333;250000;11691,1671379;2855,75172261;235453,08;761,262155474;241,949950762;0;0;5;140;0;0;0;0;2;0;0;0;4;0;0;0;0;0
334;250000;8880,91763921;1784,50733574;239334,58;1481,68771669;2,03082125844;0;0;14;141;0;0;0;0;2;0;0;0;53;0;0;0;0;0
335;250000;7668,6284995;5357,87278651;236973,5;778,845193143;617,876044085;0;0;11;179;0;0;0;0;2;0;0;0;119;0;0;0;0;0
336;250000;34033,1840849;9177,78723082;206789,03;399,56756459;398,095195836;0;0;2;156;0;0;0;0;4;0;0;0;153;0;0;0;0;0
337;250000;16077,3389316;45961,6107139;187961,05;3875,24872149;1715,96005708;0;0;8;303;0;0;0;0;6;0;0;0;186;0;0;0;0;0
338;250000;10985,8916272;43594,274479;195419,83;3972,48219997;1272,63932101;0;0;10;270;0;0;0;0;1;0;0;0;26;0;0;0;0;0
339;250000;25068,9583671;50433,3934746;174497,65;4980,06927808;434,371007519;0;0;11;183;0;0;0;0;1;0;0;0;204;0;0;0;0;0
340;250000;42894,4070169;49385,226273;157720,37;4201,60698275;1113,18557325;0;0;22;97;0;0;0;0;1;0;0;0;222;0;0;0;0;0
341;250000;203389,367151;1624,39254049;44986,24;419,095357099;43,5963876048;0;0;10;112;0;0;0;0;2;0;0;0;301;0;0;0;0;0
342;250000;16424,1149055;27074,5532179;206501,33;4056,76266781;1337,01028612;0;0;7;109;0;0;0;0;5;0;0;0;269;0;0;0;0;0
343;250000;10116,2691907;42543,2940857;197340,44;4494,62759898;1718,08741438;0;0;6;132;0;0;0;0;2;0;0;0;145;0;0;0;0;0
344;250000;17690,7825947;33820,6025556;198488,61;4236,38920192;1895,11365593;0;0;3;115;0;0;0;0;7;0;0;0;207;0;0;0;0;0
345;250000;30081,8028146;77861,2025923;142056,99;4168,3619515;2178,89513242;0;0;4;37;0;0;0;0;6;0;0;0;279;0;0;0;0;0
346;250000;21350,577379;129910,954271;98738,47;5955,59146872;924,458552446;0;0;9;43;0;0;0;0;3;0;0;0;268;0;0;0;0;0
347;250000;5243,72416405;120918,638317;123837,64;5554,84531408;1925,85999048;0;0;9;13;0;0;0;0;4;0;0;0;138;0;0;0;0;0
348;250000;15743,4135366;75394,6284552;158861,96;4655,86820614;1692,29867265;0;0;11;3;0;0;0;0;3;0;0;0;166;0;0;0;0;0
349;250000;5037,22331334;93681,5302655;151281,25;6502,07992141;2119,94122817;0;0;18;9;0;0;0;0;2;0;0;0;176;0;0;0;0;0
350;250000;37809,0671893;93181,5555601;119009,38;6652,0481067;1869,19159838;0;0;8;36;0;0;0;0;2;0;0;0;182;0;0;0;0;0
351;250000;23800,5449799;133242,314548;92957,14;7224,96958178;2092,74690786;0;0;9;100;0;0;0;0;2;0;0;0;495;0;0;0;0;0
352;250000;57213,7177813;87578,5620637;105207,72;6102,95700423;1339,47946552;0;0;4;107;0;0;0;0;2;0;0;0;264;0;0;0;0;0
353;250000;23244,3106226;82581,0603988;144174,63;7455,28628682;975,981809598;0;0;38;173;0;0;0;0;1;0;0;0;203;0;0;0;0;0
354;250000;21098,118493;65602,5329632;163299,35;4568,56203258;965,190465523;0;0;2;164;0;0;0;0;1;0;0;0;195;0;0;0;0;0
355;250000;13701,8062074;72236,858749;164061,34;4207,15947102;2370,29966618;0;0;14;138;0;0;0;0;2;0;0;0;196;0;0;0;0;0
356;250000;6789,3192634;50262,7097103;192947,97;4403,88077932;1118,51902417;0;0;9;105;0;0;0;0;6;0;0;0;173;0;0;0;0;0
357;250000;182875,641636;4992,02744511;62132,33;969,626415266;841,966004708;0;0;6;110;0;0;0;0;3;0;0;0;32;0;0;0;0;0
358;250000;56170,3362476;3551,84023972;190277,82;1166,49435537;537,054760275;0;0;3;88;0;0;0;0;3;0;0;0;9;0;0;0;0;0
359;250000;1942,30404748;25615,8789621;222441,82;2716,39575661;285,709280203;0;0;2;90;0;0;0;0;3;0;0;0;6;0;0;0;0;0
360;250000;1519,12986471;33372,1574698;215108,71;5343,08281015;1161,9532413;0;0;4;109;0;0;0;0;1;0;0;0;13;0;0;0;0;0
361;250000;421,41068997;23635,3002573;225943,29;2777,9437048;797,416387068;0;0;9;134;0;0;0;0;2;0;0;0;11;0;0;0;0;0
362;250000;380,280800951;4653,81490205;244965,9;635,550716019;319,670228082;0;0;2;190;0;0;0;0;3;0;0;0;85;0;0;0;0;0
363;250000;4976,85800084;1308,68890945;243714,45;615,473176744;227,722751829;0;0;5;198;0;0;0;0;5;0;0;0;51;0;0;0;0;0
364;250000;5707,04802774;9825,22415872;234467,73;397,968013492;402,851282953;0;0;31;319;0;0;0;0;1;0;0;0;55;0;0;0;0;0
365;250000;4456,99320673;56102,1335141;189440,87;1187,07895037;1062,05352555;0;0;4;297;0;0;0;0;4;0;0;0;7;0;0;0;0;0
366;250000;14273,5399556;14168,2591316;221558,2;2648,14903707;1704,52371802;0;0;3;92;0;0;0;0;5;0;0;0;197;0;0;0;0;0
367;250000;3085,24039057;27748,2687976;219166,49;3737,38582529;1820,81373983;0;0;6;14;0;0;0;0;3;0;0;0;225;0;0;0;0;0
368;250000;29077,6633927;36649,9652129;184272,37;3700,42922328;2349,29578317;0;0;2;63;0;0;0;0;2;0;0;0;206;0;0;0;0;0
369;250000;178330,524976;762,426990961;70907,05;326,081055968;189,800558161;0;0;6;28;0;0;0;0;6;0;0;0;292;0;0;0;0;0
370;250000;3684,21410788;50109,427445;196206,36;5355,85904619;1866,12271648;0;0;3;72;0;0;0;0;4;0;0;0;210;0;0;0;0;0
371;250000;11860,7086622;45873,5355281;192265,76;5060,66032779;1990,74726211;0;0;3;99;0;0;0;0;5;0;0;0;239;0;0;0;0;0
