"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
75;490000;153825,64611;37365,1373612;298809,22;5654,81459014;2047,26700305;36;3;44;101;13;0;0;4;9;29;0;0;428;0;3;0;0;4
76;490000;12838,2837344;91759,7837683;385401,93;7862,08714995;2259,45890812;31;5;14;43;5;0;0;3;5;2;0;0;294;0;7;0;0;4
77;490000;17104,4049602;58660,0641934;414235,53;8135,47361315;3667,57451515;196;2;49;80;5;0;0;1;2;23;0;0;395;0;8;0;0;4
78;490000;23527,3813931;46294,9574123;420177,66;5774,98733126;4251,50478016;137;1;63;214;4;0;0;1;6;26;0;0;323;0;1;0;0;5
79;490000;19792,3845174;95988,9360218;374218,68;7726,87681573;3307,40193092;4;2;58;96;8;0;0;2;5;1;0;0;262;0;4;0;0;7
80;490000;25999,2940649;51197,63509;412803,07;6620,09946771;2312,52328053;85;6;18;93;7;0;0;2;8;8;0;0;111;0;7;0;0;2
81;490000;149283,708434;23514,7122901;317201,58;6437,72561504;4520,6399757;91;2;19;145;5;0;0;9;2;14;0;0;279;0;3;0;0;5
82;490000;38548,4831155;113142,571588;338308,95;3987,55099782;1390,89827734;46;2;25;381;4;0;0;2;4;3;0;0;99;0;4;0;0;7
83;490000;49183,1200075;87440,7988962;353376,08;4836,20328364;889,952322571;109;1;39;233;2;0;0;2;2;14;0;0;110;0;2;0;0;6
84;490000;22472,0335931;41661,4683072;425866,5;10225,8698451;1906,65429865;271;1;52;91;1;0;0;12;3;8;0;0;382;0;5;0;0;6
85;490000;8224,54905024;17123,3228587;464652,13;5035,6553493;724,941416352;73;1;3;114;8;0;0;4;8;2;0;0;661;0;7;0;0;2
