"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"MEANSPEEDA";"MEANSPEEDB";"MEANlanes";"SUMMOTweek";"MEANMOTwee";"SUMMOTwerk";"MEANMOTwer";"SUMLVweek";"MEANLVweek";"SUMLVwerk";"MEANLVwerk";"accidents";"AlcoRet";"BasScho";"BicCross";"BikBarr";"BRcross";"BTStops";"ChilDay";"HighUni";"HosHot";"MotJun";"OSMcross";"PrioRigh";"Schools";"SecScho";"SpecScho";"TraffLi"
15;40000;5831,97352641;3668,23597691;30499,79;536,87697466;183,565055135;48,0450000763;35,5700016022;2;6452,74355;1613,1858875;7245,99653;1811,4991325;6135,18463;1533,7961575;6843,29957;1710,8248925;9;1;2;3;3;14;1;1;1;1;1;2;4;2;1;1;1
16;40000;1948,45066321;602,8451967;37448,7;62,8755261108;46,114996263;48,2599983215;36,7400016785;2;4666,11682;2333,05841;5239,73501;2619,867505;4436,48318;2218,24159;4948,53623;2474,268115;2;1;1;3;3;12;2;1;1;1;1;2;1;1;1;1;1
17;40000;850,617146488;8069,93498072;31079,45;538,077582652;68,8713955;0;0;0;0;0;0;0;0;0;0;0;38;1;1;3;1;32;2;1;2;1;1;10;1;1;1;1;1
18;40000;2868,47463635;2875,51809626;34256,01;412,045244432;99,5249863713;43,82500076295;31,6700000763;2;18799,72498;4699,931245;21162,06257;5290,5156425;18031,68413;4507,9210325;20192,87603;5048,2190075;4;1;3;2;1;23;1;2;1;1;1;8;1;1;1;1;1
19;40000;278,124219585;11993,0312835;27728,84;975,954610668;74,6218817585;32,28000068665;27,94999980925;2;9340,27513;4670,137565;10513,75443;5256,877215;8958,68906;4479,34453;10032,66143;5016,330715;9;1;2;2;1;34;2;2;1;3;1;8;1;1;3;1;1
20;40000;1539,97694349;6947,72413872;31512,3;1246,74325744;207,290612398;27,35999965665;27,35999965665;3;12556,69418;3139,173545;14134,54402;3533,636005;12043,70511;3010,9262775;13487,02818;3371,757045;4;1;1;3;2;10;1;1;1;1;1;1;2;1;1;1;1
21;40000;6135,39301781;132,554921041;33732,05;324,579483944;395,315053424;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;6;1;1;1;1;1;1;1;2;1;1;1
22;40000;5929,74734907;6499,00078134;27571,25;225,352625226;64,5343017986;0;0;0;0;0;0;0;0;0;0;0;13;1;1;2;1;5;1;1;1;1;1;4;1;1;1;1;1
23;40000;3701,68273665;770,780708015;35527,54;961,46415346;379,101494997;40,2033341725667;24,0483338038333;5;43065,19101;7177,531835;48432,49581;8072,082635;40572,60582;6762,10097;45258,78398;7543,13066333333;6;1;1;3;1;21;1;1;1;1;1;4;2;1;1;1;1
24;40000;1129,93356178;2013,80122236;36856,27;190,507573983;192,289064952;0;0;0;0;0;0;0;0;0;0;0;3;1;1;2;1;21;1;2;1;1;1;1;1;3;1;1;1
25;40000;138,440725003;11925,7059532;27935,85;700,947357935;51,2439931352;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;18;2;2;1;1;1;2;1;2;2;1;1
26;40000;1230,23643165;8029,92659293;30739,84;1043,10476272;223,766339456;0;0;0;0;0;0;0;0;0;0;0;3;1;1;3;2;9;2;1;1;1;1;1;1;1;1;1;1
27;40000;1802,63190045;5377,48251646;32819,89;1041,27801173;225,999682264;33,3050003052;40,640001297;2;9449,73055;2362,4326375;10636,99479;2659,2486975;9063,67284;2265,91821;10149,80289;2537,4507225;2;1;1;2;2;16;1;1;1;2;1;5;1;1;1;1;1
28;40000;1344,91695554;11148,6120752;27506,47;812,197386132;39,5540452942;37,3100013733;21,1800003052;4;3145,00064;3145,00064;3540,52352;3540,52352;3016,51526;3016,51526;3377,74083;3377,74083;5;1;1;2;1;23;1;1;1;1;1;4;1;1;2;1;2
29;40000;806,613340379;16931,6080397;22261,78;388,486435831;59,1405211586;32,99500083925;24,9300003052;6;30704,43901;5117,40650166667;34542,16398;5757,02733;28955,88158;4825,98026333333;32315,91076;5385,98512666667;2;1;2;2;1;33;1;1;1;1;1;12;2;1;1;1;1
30;40000;976,590018436;1763,73707802;37259,67;1164,09878628;604,582961521;32,6599995295333;37,0533331235442;6;75501,62358;12583,60393;84942,2303;14157,0383833333;71305,08145;11884,1802416667;79605,46094;13267,5768233333;4;1;1;6;1;24;2;1;1;1;1;1;1;1;1;1;1
31;40000;3636,7791694;8388,07091867;27975,15;681,124234024;198,504164168;28,0100002289;43,2099990845;6;16422,93482;5474,31160666667;18473,06243;6157,68747666667;15443,41611;5147,80537;17226,37105;5742,12368333333;3;1;1;2;1;3;2;1;2;1;2;9;1;1;1;1;1
32;40000;3705,30033739;4815,78226599;31478,92;213,053420517;228,32260684;0;0;0;0;0;0;0;0;0;0;0;10;1;1;2;1;3;1;1;1;1;1;4;1;1;1;1;1
33;40000;1960,46509973;2804,99490763;35234,54;525,117871421;9,60505038512;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;2;12;2;1;1;1;1;7;1;2;1;1;1
34;40000;4121,2715613;4739,37107372;31139,36;428,977001833;234,515894341;0;0;0;0;0;0;0;0;0;0;0;28;1;1;2;2;12;1;1;1;1;1;8;1;2;1;1;1
35;40000;748,617882276;10518,4897829;28732,89;833,932728173;254,031951114;39,34200096134;36,95400009154;4;19216,00273;3843,200546;21577,54341;4315,508682;17788,22225;3557,64445;20140,8055;4028,1611;5;1;1;8;1;21;6;1;2;1;1;5;1;1;1;1;1
36;40000;6364,68524393;1302,96041262;32332,35;581,19775021;343,054862533;47,625;44,7749996185;3;16720,87413;8360,437065;18808,56956;9404,28478;15723,5854;7861,7927;17538,37836;8769,18918;1;1;1;2;1;13;2;2;1;2;1;9;1;2;1;1;1
37;40000;1538,26318008;873,179451355;37588,56;574,259847985;332,145017738;46,7699991861667;46,7699991861667;3;11449,51848;3816,50616;12879,26297;4293,08765666667;10766,63095;3588,87698333333;12009,41934;4003,13978;12;1;1;4;1;6;1;1;1;1;1;3;1;2;1;1;1
38;40000;711,368665624;8395,37816795;30893,25;685,804598639;113,345489979;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;2;3;2;1;1;2;1;2;2;1;1;1;1
39;40000;0;3778,56492738;36221,44;380,778173457;257,946412346;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;21;2;1;1;2;1;4;1;1;1;1;1
40;40000;0;6616,46248074;33383,54;777,421211055;203,82167753;0;0;0;0;0;0;0;0;0;0;0;1;1;2;6;2;18;2;1;1;1;1;5;2;1;2;1;1
41;40000;0;8894,72603188;31105,27;900,291867515;200,06495104;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;2;18;2;1;1;1;1;6;1;1;1;1;1
42;40000;0;8116,25901787;31883,74;744,754365972;353,076504863;56,07499885555;43,02499866485;5;34839,16613;17419,583065;39189,50926;19594,75463;32761,24194;16380,62097;36542,10516;18271,05258;3;1;1;3;1;7;1;1;1;2;1;13;1;1;1;1;1
43;40000;0;6429,78904195;33570,21;1177,67770235;352,647172436;0;0;0;0;0;0;0;0;0;0;0;6;1;1;4;1;15;1;2;3;1;1;18;1;2;1;1;1
44;40000;0;6962,35380264;33037,65;1035,22074785;43,148797638;0;0;0;0;0;0;0;0;0;0;0;6;1;1;3;1;9;2;1;2;1;1;2;1;1;1;0;1
45;40000;0;5291,45056403;34708,55;711,32072716;228,476839282;39,7466659546;47,4399998983;4;43848,66704;14616,2223466667;49323,77518;16441,2583933333;41233,38625;13744,4620833333;45993,24876;15331,08292;1;1;1;3;1;22;2;1;1;6;1;1;1;2;1;0;1
46;40000;0;6783,31072444;33216,69;521,121949266;290,509198954;0;0;0;0;0;0;0;0;0;0;0;6;1;1;3;1;15;1;1;2;1;1;1;4;3;1;0;1
47;40000;0;9270,13458279;30729,87;673,68260957;33,1947788604;0;0;0;0;0;0;0;0;0;0;0;13;3;1;20;2;26;1;1;1;4;1;7;2;2;2;0;1
48;40000;0;6351,83401017;33648,17;791,460973758;186,695160821;25,1000003814667;27,2700004577333;2;5675,76882;1891,92294;6388,63998;2129,54666;5443,89189;1814,63063;6096,81165;2032,27055;1;2;2;4;1;19;1;2;1;1;1;3;4;3;1;0;1
49;40000;0;12555,245447;27444,75;1130,83058751;226,441987953;28,5400009155;28,5400009155;2;2120,85627;2120,85627;2387,2338;2387,2338;2034,21116;2034,21116;2278,18673;2278,18673;2;1;1;8;2;3;2;1;1;1;1;3;3;1;1;0;1
50;40000;0;14466,5869362;25533,41;586,066708905;196,833395058;0;0;0;0;0;0;0;0;0;0;0;20;6;1;2;1;13;2;1;4;1;1;2;2;1;1;0;1
51;40000;5825,12533188;0;34174,87;54,1855435973;143,924317826;0;0;0;0;0;0;0;0;0;0;0;10;5;1;11;1;20;2;1;1;1;1;9;2;2;1;0;1
52;40000;6808,38815572;0;33191,61;205,399664111;219,653911534;0;0;0;0;0;0;0;0;0;0;0;3;1;1;3;1;6;2;1;8;3;1;6;2;1;1;0;2
53;40000;2271,17947642;0;37728,82;371,50344494;195,830647159;0;0;0;0;0;0;0;0;0;0;0;3;1;1;7;1;23;2;2;1;1;1;12;1;1;1;0;1
54;40000;702,085885862;0;39297,91;9,48128447547;31,0894733079;38,7299995422;48,5900001526;2;2102,95706;1051,47853;2361,47919;1180,739595;1999,46422;999,73211;2230,23975;1115,119875;4;1;1;2;1;19;2;1;1;1;1;2;1;1;1;0;1
55;40000;2835,34119352;0;37164,66;269,87136441;281,412764233;38,1100006104;48,4900016785;2;3715,86668;3715,86668;4172,63642;4172,63642;3532,99773;3532,99773;3940,99041;3940,99041;5;1;1;4;1;23;1;1;1;1;1;7;1;2;1;0;1
56;40000;1598,39996631;0;38401,6;10,061202972;54,5440655085;48,6300010681;43,8100013733;2;2662,98044;1331,49022;2990,38997;1495,194985;2531,92717;1265,963585;2823,96827;1411,984135;4;2;1;4;2;23;1;1;3;1;1;2;1;1;1;0;1
57;40000;1825,09683761;0;38174,9;85,60837058;52,8705250901;38,997499465925;41,220001220725;2;8279,29946;2069,824865;9318,14553;2329,5363825;7935,71872;1983,92968;8883,91631;2220,9790775;2;1;1;2;1;6;1;1;1;2;1;3;1;2;1;0;1
58;40000;1673,95541848;0;38326,04;97,7467865018;102,099456414;40,5299987792667;37,6333344777667;2;9206,7533;3068,91776666667;10363,85476;3454,61825333333;8830,62217;2943,54072333333;9888,76312;3296,25437333333;1;1;2;3;1;18;4;1;2;1;1;1;2;1;1;0;1
59;40000;13888,6763588;0;26111,32;163,547810081;10,0138216628;0;0;0;0;0;0;0;0;0;0;0;1;1;1;8;1;14;1;1;1;1;1;1;2;1;1;0;1
60;40000;2440,02496312;0;37559,98;203,677338523;203,726169422;0;0;0;0;0;0;0;0;0;0;0;10;1;1;4;1;18;2;1;1;7;1;4;2;4;1;0;2
61;40000;0;0;40000;78,5429943724;7,55522252533;37,2799987793;37,2799987793;2;299,67054;99,89018;299,67054;99,89018;0;0;299,67054;99,89018;6;1;1;4;1;15;2;1;1;2;1;2;1;1;2;0;1
62;40000;0;0;40000;226,164933034;223,08409961;0;0;0;0;0;0;0;0;0;0;0;5;7;1;5;1;7;2;1;1;1;0;10;1;1;1;0;1
63;40000;2860,14980374;7006,77675095;30133,07;0;129,155014664;0;0;0;0;0;0;0;0;0;0;0;1;8;2;2;1;15;3;1;1;2;0;1;2;1;1;0;1
64;40000;4622,54628722;1524,97873515;33852,47;0;239,947242363;0;0;0;0;0;0;0;0;0;0;0;1;2;1;6;1;10;1;1;1;1;0;4;1;2;1;0;3
65;40000;2062,20393899;0;37937,8;0;105,057824616;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;1;22;1;1;1;2;0;1;2;1;1;0;1
66;40000;4131,37555012;0;35868,62;0;205,910436984;0;0;0;0;0;0;0;0;0;0;0;40;1;1;2;1;6;3;1;1;1;0;4;2;3;3;0;2
67;40000;3044,56002056;0;36955,44;0;204,121801564;0;0;0;0;0;0;0;0;0;0;0;5;1;1;2;2;7;1;2;1;1;0;2;1;1;1;0;1
68;40000;4503,57621878;692,833608486;34803,59;303,705967591;0;0;0;0;0;0;0;0;0;0;0;0;43;1;1;3;2;3;1;1;1;1;0;12;2;1;1;0;1
69;40000;2264,01307704;931,019454035;36804,97;116,34636076;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;4;1;3;1;1;1;1;0;8;1;2;2;0;1
70;40000;3527,22774975;194,528726982;36278,24;220,548947533;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;2;1;2;1;2;0;26;2;1;1;0;1
71;40000;3131,02309705;101,937807968;36767,04;210,932031895;0;0;0;0;0;0;0;0;0;0;0;0;17;1;1;5;2;3;1;1;1;3;0;15;1;2;1;0;1
72;40000;18346,5911918;53,2116809821;21600,2;205,516610869;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;6;1;3;1;1;0;1;0;4;1;2;1;0;1
73;40000;4387,97542605;449,076556945;35162,95;132,583444526;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;8;1;4;2;2;0;1;0;11;2;3;1;0;1
74;40000;954,705595509;23,6870709555;39021,61;77,2130704269;0;0;0;0;0;0;0;0;0;0;0;0;21;1;1;3;1;15;2;1;0;1;0;2;1;1;1;0;2
75;40000;1957,33390237;5800,60609766;32242,06;694,785378878;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;5;2;3;1;1;0;1;0;5;1;1;1;0;2
76;40000;1430,52021841;7115,4952952;31453,98;810,668877438;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;10;2;22;5;2;0;4;0;1;2;2;1;0;1
77;40000;2142,32258104;7999,05766127;29858,62;1117,095201;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;4;1;1;0;3;0;4;0;1;1;0;1
78;40000;3892,51548679;1777,45804535;34330,03;397,840370033;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;4;1;26;3;1;0;1;0;4;0;1;1;0;1
79;40000;2580,69752836;6095,68245528;31323,62;738,006575908;0;44,2966664632;44,2566655476667;2;50792,46174;8465,41029;57146,87636;9524,47939333333;47706,14878;7951,02479666667;53212,19713;8868,69952166667;8;1;1;8;1;3;1;1;0;1;0;11;0;2;1;0;2
80;40000;1152,66197114;2218,53039371;36628,81;143,30698538;0;0;0;0;0;0;0;0;0;0;0;0;63;1;1;5;3;34;1;1;0;3;0;24;0;1;1;0;1
81;40000;2835,97748506;7130,60858426;30033,41;699,164616164;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;17;2;7;1;1;0;1;0;2;0;1;1;0;1
82;40000;1007,52650076;7357,08808736;31635,39;217,457740562;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;30;1;2;0;2;0;1;0;1;1;0;1
83;40000;2646,08893114;5663,63445745;31690,28;718,255141186;0;0;0;0;0;0;0;0;0;0;0;0;21;3;1;3;1;19;2;1;0;1;0;10;0;1;1;0;2
84;40000;2544,10607828;13379,9280407;24075,97;1021,03729843;0;30,5599994659;30,5599994659;3;3378,97927;1689,489635;3803,70158;1901,85079;3240,935;1620,4675;3629,42933;1814,714665;11;1;1;6;1;12;2;1;0;1;0;2;0;1;1;0;1
85;40000;1400,47498446;6305,17134434;32294,35;955,609353395;0;31,1733331680333;33,3133335113333;2;17805,6683;2967,61138333333;20042,45481;3340,409135;17078,23853;2846,37308833333;19124,11928;3187,35321333333;4;1;1;4;1;18;2;1;0;1;0;5;0;1;1;0;1
86;40000;521,567159939;7816,14810541;31662,28;890,783494805;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;2;5;21;1;1;0;2;0;2;0;1;2;0;1
87;40000;6205,57932749;2948,72759122;30845,69;439,841477117;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;16;1;2;1;2;0;1;0;15;0;1;1;0;1
88;40000;3394,43145483;15127,7120682;21477,86;259,561199872;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;3;1;3;2;2;0;2;0;8;0;1;2;0;1
89;40000;357,04333018;25928,1195041;13714,84;251,309577422;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;3;1;27;4;1;0;5;0;2;0;1;1;0;1
90;40000;462,775754537;7466,57847055;32070,65;820,9510072;0;26,71000022886;30,64200019834;2;12409,40925;2481,88185;13968,8783;2793,77566;11902,43725;2380,48745;13329,37454;2665,874908;4;3;1;2;1;4;2;1;0;1;0;4;0;2;1;0;1
91;40000;1429,11781733;10878,83512;27692,05;1022,02099819;0;0;0;0;0;0;0;0;0;0;0;0;24;1;2;3;1;9;1;1;0;1;0;13;0;3;1;0;2
92;40000;2426,21198807;5028,32271058;32545,47;573,656805281;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;16;1;8;2;2;0;1;0;2;0;1;1;0;1
93;40000;1192,47071272;7183,31772448;31624,21;1081,49992781;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;5;1;1;0;2;0;6;0;1;1;0;1
94;40000;1877,79351696;3331,3104006;34790,9;1156,77379528;0;34,7849998474;31,095000267;2;5950,8729;1487,718225;6698,79218;1674,698045;5707,75689;1426,9392225;6392,26638;1598,066595;8;1;3;3;1;14;1;1;0;5;0;2;0;1;1;0;1
95;40000;1738,58428199;6092,5804793;32168,84;1091,86321147;0;0;0;0;0;0;0;0;0;0;0;0;10;3;1;4;7;3;1;2;0;2;0;2;0;1;1;0;2
96;40000;4788,59807883;3265,91174522;31945,49;642,389132647;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;25;2;2;0;4;0;1;0;1;1;0;1
97;40000;1958,82836205;6802,04379411;31239,13;527,062402647;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;21;1;21;2;1;0;1;0;4;0;2;1;0;2
98;40000;2711,4211837;15983,2483484;21305,33;311,504410701;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;2;1;16;1;1;0;2;0;1;0;4;1;0;2
99;40000;0;8659,77742123;31340,22;915,241813757;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;5;1;10;3;3;0;1;0;11;0;1;0;0;1
100;40000;0;7299,23549203;32700,76;681,406246479;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;5;2;13;1;2;0;1;0;9;0;1;0;0;1
101;40000;0;7974,82516639;32025,17;1044,82719311;0;0;0;0;0;0;0;0;0;0;0;0;22;1;1;3;1;4;1;1;0;1;0;9;0;1;0;0;1
102;40000;0;26526,1236428;13473,88;439,575466559;0;0;0;0;0;0;0;0;0;0;0;0;12;1;1;6;1;15;1;2;0;3;0;4;0;1;0;0;2
103;40000;0;6736,92115239;33263,08;865,795182591;0;32,1800003052;40,4700012207;2;4213,22217;4213,22217;4742,46814;4742,46814;4041,0959;4041,0959;4525,00197;4525,00197;2;1;1;6;1;7;2;1;0;2;0;2;0;5;0;0;2
104;40000;0;6324,97609813;33675,02;779,666490382;0;31,5749998093;34,76500034335;2;3219,12844;1609,56422;3623,51711;1811,758555;3087,61471;1543,807355;3457,86504;1728,93252;13;1;1;8;1;6;2;2;0;1;0;7;0;1;0;0;1
105;40000;0;7241,5497719;32758,45;906,553347642;0;32,779999733;27,71499919895;2;6962,52446;1740,631115;7836,58794;1959,146985;6678,0787;1669,519675;7478,92624;1869,73156;1;1;1;4;4;7;3;3;0;1;0;3;0;1;0;0;1
106;40000;0;5407,23872078;34592,76;1069,34787043;0;37,125;28,36999988555;2;2192,18514;1096,09257;2467,58482;1233,79241;2102,62597;1051,312985;2354,85337;1177,426685;2;1;1;2;1;14;1;2;0;1;0;6;0;1;0;0;2
107;40000;0;8687,42691953;31312,57;529,802710172;0;0;0;0;0;0;0;0;0;0;0;0;4;1;2;8;1;11;2;1;0;1;0;2;0;1;0;0;1
108;40000;0;9668,0423488;30331,96;629,13675309;0;38,3866666158333;35,7633330027333;3;5053,34663;1684,44887666667;5681,5585;1893,85283333333;4731,10339;1577,03446333333;5299,41514;1766,47171333333;6;1;2;3;1;22;1;1;0;1;0;1;0;1;0;0;1
109;40000;3072,82867803;0;36927,17;243,714454801;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;3;1;10;2;1;0;7;0;16;0;2;0;0;1
110;40000;7911,63865583;0;32088,36;211,067563917;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;3;1;15;1;2;0;6;0;7;0;2;0;0;2
111;40000;4499,88597494;0;35500,11;130,372959065;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;27;1;1;0;4;0;3;0;1;0;0;1
112;40000;1787,9341587;0;38212,07;175,899587749;0;66,4400024414;0;1;1,11468;1,11468;1,25216;1,25216;0;0;1,16298;1,16298;1;0;1;8;2;6;1;1;0;2;0;6;0;2;0;0;2
113;40000;4582,58776713;0;35417,41;108,277263424;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;8;2;3;2;1;0;2;0;3;0;1;0;0;1
114;40000;1348,67609047;0;38651,32;17,148349978;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;2;1;7;2;1;0;1;0;2;0;1;0;0;1
115;40000;9962,08950174;0;30037,91;609,765703416;0;66,4400024414;0;1;299,76606;99,92202;336,73721;112,245736666667;0;0;312,75592;104,251973333333;2;0;1;2;1;4;1;1;0;4;0;4;0;1;0;0;1
116;40000;1252,83887792;0;38747,16;359,824649603;0;22,3166656494;45,6200002034667;1;3173,57374;1057,85791333333;3571,2266;1190,40886666667;2826,85432;942,284773333333;3319,50129;1106,50043;1;0;1;11;1;27;1;1;0;1;0;4;0;1;0;0;1
117;40000;4964,9846151;0;35035,02;651,889867258;0;33,2200012207;34,2150001526;1;167,1387;83,56935;187,75248;93,87624;0;0;174,38138;87,19069;11;0;1;17;2;3;2;1;0;8;0;1;0;1;0;0;1
118;40000;1837,334583;0;38162,67;215,544979296;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;14;2;3;1;2;0;1;0;6;0;3;0;0;1
119;40000;40,6295736108;0;39959,37;12,9005053465;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;2;9;2;1;0;1;0;7;0;1;0;0;1
120;40000;143,201584152;0;39856,8;311,47290402;0;40,6200012207;27,22799987792;2;16359,71128;3271,942256;18411,22789;3682,245578;15342,81147;3068,562294;17113,81287;3422,762574;1;0;1;3;7;13;2;1;0;1;0;3;0;1;0;0;1
121;40000;4998,18111109;0;35001,82;510,960500732;0;40,37200012206;27,3;1;13132,53687;1313,253687;14779,09683;1477,909683;12172,88279;1217,288279;13737,71418;1373,771418;1;0;1;3;2;16;2;1;0;3;0;1;0;1;0;0;1
122;40000;4854,90683643;0;35145,09;271,634433846;0;0;0;0;0;0;0;0;0;0;0;0;21;0;1;4;1;34;2;1;0;2;0;10;0;1;0;0;1
123;40000;1654,10397947;0;38345,9;722,578666768;0;34,0950012207;34,0349998474;2;13332,95594;6666,47797;15004,90524;7502,45262;12504,19557;6252,097785;13947,52417;6973,762085;13;0;1;8;1;9;2;2;0;1;0;6;0;2;0;0;1
124;40000;5753,70078669;0;34246,3;204,248484571;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;10;1;6;2;1;0;11;0;1;0;2;0;0;1
125;40000;5144,89385123;0;34855,11;26,9035641139;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;3;1;6;1;2;0;3;0;1;0;1;0;0;1
126;40000;51,4144706786;0;39948,59;443,893836311;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;3;1;1;0;1;0;40;0;2;0;0;1
127;40000;11152,9672549;0;28847,03;419,852411939;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;2;1;21;2;1;0;1;0;6;0;1;0;0;1
128;40000;0;0;40000;76,4148019757;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;2;1;3;2;1;0;1;0;6;0;1;0;0;1
129;40000;12057,3807865;97,9176419794;27844,7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;8;1;3;2;1;0;2;0;7;0;1;0;0;1
