"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"MEANSPEEDA";"MEANSPEEDB";"MEANlanes";"SUMMOTweek";"MEANMOTwee";"SUMMOTwerk";"MEANMOTwer";"SUMLVweek";"MEANLVweek";"SUMLVwerk";"MEANLVwerk";"accidents";"AlcoRet";"BasScho";"BicCross";"BikBarr";"BRcross";"BTStops";"ChilDay";"HighUni";"HosHot";"MotJun";"OSMcross";"PrioRigh";"Schools";"SecScho";"SpecScho";"TraffLi"
87;4232566,25;745599,039887;598319,278829;2888647,93;58055,2152501;19870,3927226;26,9345239117119;23,8316666625799;3;725478,30481;8636,64648583333;815155,99396;9704,23802333334;688274,13611;8193,73971559524;768709,37108;9151,30203666667;0;0;0;32;0;1081;22;0;0;0;0;0;0;36;0;0;0
88;946630,73;106214,710117;498561,045773;341854,97;28665,8494279;5147,54962896;12,7712067735581;11,9367241037332;1;144333,55986;2488,50965275862;161713,08448;2788,15662896552;134049,22309;2311,19350155172;154451,64732;2662,95943655172;0;0;0;27;0;767;40;0;0;0;0;0;0;4;0;0;0
89;421188,22;61366,2720898;157804,723438;202017,22;10094,8026435;4821,48494374;24,0895452065818;23,5759091593946;2;131711,95094;5986,90686090909;147836,88304;6719,85832;126090,24001;5731,37454590909;140705,32621;6395,69664590909;0;0;0;39;0;248;32;0;0;0;0;0;0;18;0;0;0
90;5273628,86;422050,343329;800936,738466;4050641,78;54461,5921721;11954,16167;31,8717647674012;29,4044117226325;3;964042,40179;9451,39609598039;1084270,19893;10630,0999895098;909012,84623;8911,89064931373;1016321,43547;9963,93564186274;0;0;0;28;0;672;15;0;0;0;0;0;0;15;0;0;0
91;3158166,06;207624,154958;461850,638497;2488691,27;56559,0201432;8351,28345573;27,960000151392;23,9874999940385;3;741990,42545;9274,880318125;833982,89593;10424,786199125;702669,12811;8783,364101375;784782,90371;9809,786296375;0;0;0;7;0;1038;16;0;0;0;0;0;0;4;0;0;0
92;4076341,64;357536,91443;478034,304448;3240770,42;71502,8858432;12882,8482498;32,1620833873741;29,5029166539533;2;508936,98299;7068,56920819444;572189,93913;7947,08248791667;480584,33647;6674,78245097222;536499,24007;7451,37833430556;0;0;0;4;0;1370;10;0;0;0;0;0;0;0;0;0;0
93;2948561,75;803867,144089;110880,255382;2033814,35;15061,7022769;9304,71439562;33,8554543798556;30,672045447603;2;396730,47209;9016,60163840909;446150,14291;10139,7759752273;373268,92854;8483,38473954545;417052,53739;9478,46675886364;0;0;0;3;0;133;0;0;0;0;0;0;0;0;0;0;0
94;2712525;129844,393728;363591,15625;2219089,45;47916,3454465;5748,9906402;31,9923685224418;31,1476318083255;2;228029,6742;6000,7809;256538,85604;6751,02252736842;215932,15219;5682,42505763158;241172,84935;6346,65393026316;0;0;0;0;0;873;0;0;0;0;0;0;0;0;0;0;0
95;1921493,88;100767,06684;206114,08127;1614612,73;26592,5537598;3019,53477032;31,3546154315692;30,4984616499692;2;38358,42826;2950,64832769231;43148,68943;3319,12995615385;36561,82023;2812,44771;41183,50953;3167,96227153846;0;0;0;0;0;530;0;0;0;0;0;0;0;0;0;0;0
96;2023238,79;276477,575348;50699,4661032;1696061,75;9528,61410743;3723,87707525;21,5639993667473;21,4040000915473;2;39252,22444;7850,444888;44157,48075;8831,49615;37021,18746;7404,237492;41320,12789;8264,025578;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0
97;4499721,58;329,532001288;0;4499392,05;51,740955409;0;29,1335484289355;28,9964514701581;2;8700,21633;280,652139677419;8700,21633;280,652139677419;0;0;8700,21633;280,652139677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
